gid,light,dem,ndvi,road_dis,poi_dis,poi
189,0,0,0.0,11053,46338.234515539734,0.0
190,0,0,0.0,11553,47324.87872973458,0.0
191,0,0,0.0,12052,48314.54617108789,0.0
192,0,0,0.0,12551,49307.07578760849,0.0
193,0,0,0.0,13050,50302.319412963014,0.0
194,0,0,0.0,13550,51300.14039385212,0.0
195,0,0,0.0,14049,52300.412395631596,0.0
196,0,0,0.0,14549,53303.01835902132,0.0
197,0,0,0.0,15048,54307.84958557679,0.0
198,0,0,0.0,15547,55314.804933419844,0.0
199,0,0,0.0,16047,56323.7901077851,0.0
200,0,0,0.0,16515,57334.717033412155,0.0
201,0,0,0.0,16967,58347.50329783344,0.0
202,0,0,0.0,17422,59362.07165626786,0.0
203,0,0,0.0,17880,60378.349590206155,0.0
204,0,0,0.0,18340,61396.26891292006,0.0
205,0,0,0.0,18802,62415.765416087415,0.0
206,0,0,0.0,19265,63436.77855253387,0.0
207,0,0,0.0,19731,64459.25115077485,0.0
208,0,0,0.0,20198,65483.12915762134,0.0
209,0,0,0.0,20667,66508.3614056067,0.0
210,0,0,0.0,21137,67534.89940241318,0.0
211,0,0,0.0,21608,68562.69713983839,0.0
212,0,0,0.0,22081,69591.71092015199,0.0
213,0,0,0.0,22555,70621.89919796,0.0
214,0,0,0.0,23030,71653.22243592511,0.0
215,0,0,0.0,23506,72685.64297289058,0.0
216,0,0,0.0,23983,73719.12490312815,0.0
217,0,0,0.0,24461,74753.63396558161,0.0
218,0,0,0.0,24940,75789.13744210661,0.0
219,0,0,0.0,25420,76825.60406382376,0.0
220,0,0,0.0,25900,77863.00392479953,0.0
221,0,0,0.0,26381,78901.30840235806,0.0
222,0,0,0.0,26863,79940.49008340298,0.0
223,0,0,0.0,27345,80980.52269619543,0.0
224,0,0,0.0,27828,82021.3810470939,0.0
225,0,0,0.0,28312,83063.040961813,0.0
226,0,0,0.0,28796,84105.47923080483,0.0
227,0,0,0.0,29281,85148.67355840703,0.0
228,0,0,0.0,29766,86192.60251543691,0.0
229,0,0,0.0,30252,87237.24549494458,0.0
230,0,0,0.0,30738,88282.58267086351,0.0
231,0,0,0.0,31225,89328.59495932612,0.0
232,0,0,0.0,31712,90375.26398242982,0.0
233,0,0,0.0,32200,91422.57203426286,0.0
234,0,0,0.0,32687,92470.5020490149,0.0
235,0,0,0.0,33176,93513.04464799113,0.0
236,0,0,0.0,33664,94555.11181826163,0.0
237,0,0,0.0,34153,95592.28161150767,0.0
238,0,0,0.0,34642,96629.35452114057,0.0
239,0,0,0.0,35132,97664.62269550201,0.0
240,0,0,0.0,35621,98697.45080879758,0.0
241,0,0,0.0,36111,99731.20238556084,0.0
242,0,0,0.0,36602,100765.85186213296,0.0
243,0,0,0.0,37092,101801.37460152358,0.0
244,0,0,0.0,37583,102837.74685213684,0.0
245,0,0,0.0,38074,103845.47272075892,0.0
246,0,0,0.0,38566,104851.90040062343,0.0
247,0,0,0.0,39057,105859.43274139358,0.0
248,0,0,0.0,39549,106868.0464577044,0.0
249,0,0,0.0,40041,107877.71894631367,0.0
250,0,0,0.0,40533,108888.42825880685,0.0
251,0,0,0.0,22065,61773.79343969843,0.0
252,0,0,0.0,21808,61359.021229195685,0.0
253,0,0,0.0,21561,60961.42185584021,0.0
254,0,0,0.0,21322,60581.36060719976,0.0
255,0,0,0.0,21092,60187.672309579226,0.0
256,0,0,0.0,20872,59800.77029166856,0.0
257,0,0,0.0,20662,59432.02802349205,0.0
258,0,0,0.0,20461,59081.77614748915,0.0
259,0,0,0.0,20271,58743.26553439276,0.0
260,0,0,0.0,20092,58398.94252547649,0.0
261,0,0,0.0,19923,58072.850029125795,0.0
262,0,0,0.0,19766,57766.07716331541,0.0
263,0,0,0.0,19620,57478.91326951323,0.0
264,0,0,0.0,19486,57211.62961782121,0.0
265,0,0,0.0,19293,56964.47794666313,0.0
266,0,0,0.0,19060,56737.68907991522,0.0
267,0,0,0.0,18837,56531.47163941601,0.0
268,0,0,0.0,18626,56346.01087017005,0.0
269,0,0,0.0,18425,56179.68542348648,0.0
270,0,0,0.0,18236,56021.40734130221,0.0
271,0,0,0.0,18059,55884.27448705203,0.0
272,0,0,0.0,17894,55768.39292485605,0.0
273,0,0,0.0,17742,55660.300033374355,0.0
274,0,0,0.0,17602,55563.9693032426,0.0
275,0,0,0.0,17476,55489.079330957255,0.0
276,0,0,0.0,17363,55435.65994142336,0.0
277,0,0,0.0,17264,55403.7130285046,0.0
278,0,0,0.0,17179,55393.21268718684,0.0
279,0,0,0.0,17108,55404.10553889246,0.0
280,0,0,0.0,17052,55436.311244386365,0.0
281,0,0,0.0,17010,55487.859271990754,0.0
282,0,0,0.0,16982,55551.23189027149,0.0
283,0,0,0.0,16970,55635.54547283302,0.0
284,0,0,0.0,16972,55740.63810977032,0.0
285,0,0,0.0,16988,55866.325590421984,0.0
286,0,0,0.0,17020,56012.40264286262,0.0
287,0,0,0.0,17066,56178.64426361925,0.0
288,0,0,0.0,17127,56364.807119919606,0.0
289,0,0,0.0,17201,56540.86789132946,0.0
290,0,0,0.0,17290,56716.67192313868,0.0
291,0,0,0.0,17393,56890.91460883631,0.0
292,0,0,0.0,17510,57084.74930241622,0.0
293,0,0,0.0,17640,57297.92213080609,0.0
294,0,0,0.0,17783,57530.1652309841,0.0
295,0,0,0.0,17939,57781.19812911607,0.0
296,0,0,0.0,18107,58050.72911413891,0.0
297,0,0,0.0,18287,58338.456593884235,0.0
298,0,0,0.0,18479,58621.79127477851,0.0
299,0,0,0.0,18682,58916.682092709394,0.0
300,0,0,0.0,18897,59138.77959686863,0.0
301,0,0,0.0,19122,59339.69919019828,0.0
302,0,0,0.0,19357,59259.327685124226,0.0
303,0,0,0.0,19602,59038.9713740986,0.0
304,0,0,0.0,19857,58749.103277104994,0.0
305,0,0,0.0,20121,58246.58213713875,0.0
306,0,0,0.0,20394,57654.004593818936,0.0
307,0,0,0.0,20676,57007.52408193636,0.0
308,0,0,0.0,20965,56373.08562954293,0.0
309,0,0,0.0,20582,55743.4514513993,0.0
310,0,0,0.0,20177,55093.37912314659,0.0
311,0,0,0.0,19777,54418.27561939526,0.0
312,0,0,0.0,19381,53744.07193694245,0.0
313,0,0,0.0,18990,53082.45200815817,0.0
314,0,0,0.0,18604,52433.28892549431,0.0
315,0,0,0.0,18224,51797.63292237325,0.0
316,0,0,0.0,17850,51176.06991623485,0.0
317,0,0,0.0,17481,50569.14916970792,0.0
318,0,0,0.0,17120,49977.4398172649,0.0
319,0,0,0.0,16766,49353.72636057748,0.0
320,0,0,0.0,16419,48715.21275684779,0.0
321,0,0,0.0,16081,48092.47188584705,0.0
322,0,0,0.0,15751,47486.147370388404,0.0
323,0,0,0.0,15419,46896.900118094956,0.0
324,0,0,0.0,15075,46325.40668971891,0.0
325,0,0,0.0,14740,45772.3572784095,0.0
326,0,0,0.0,14415,45238.45326827823,0.0
327,0,0,0.0,14100,44724.404344925984,0.0
328,0,0,0.0,13795,44230.925136900514,0.0
329,0,0,0.0,13503,43747.14368870453,0.0
330,0,0,0.0,13223,43282.8305878502,0.0
331,0,0,0.0,12956,42838.29923398965,0.0
332,0,0,0.0,12703,42383.50527399652,0.0
333,0,0,0.0,12466,41914.60823168054,0.0
334,0,0,0.0,12244,41467.757935964786,0.0
335,0,0,0.0,12038,41043.5634367389,0.0
336,0,0,0.0,11851,40642.6106336651,0.0
337,0,0,0.0,11681,40222.76692978338,0.0
338,0,0,0.0,11531,39793.358122441554,0.0
339,0,0,0.0,11401,39386.48678440611,0.0
340,0,0,0.0,11292,38981.49892136397,0.0
341,0,0,0.0,10876,38555.17980136256,0.0
342,0,0,0.0,10392,38124.137730519,0.0
343,0,0,0.0,9909,37629.262684677575,0.0
344,0,0,0.0,9428,37154.96460164239,0.0
345,0,0,0.0,8949,36701.82728404032,0.0
346,0,0,0.0,8473,36270.458346878775,0.0
347,0,0,0.0,8000,35861.34622139893,0.0
348,0,0,0.0,7530,35475.037044649194,0.0
349,0,0,0.0,7064,35112.53570748182,0.0
350,0,0,0.0,6603,34774.618525642334,0.0
351,0,0,0.0,6148,34212.03241298996,0.0
352,0,0,0.0,5701,33577.016304260505,0.0
353,0,0,0.0,5263,32946.08814940723,0.0
354,0,0,0.0,4838,32317.819360317688,0.0
355,0,0,0.0,4428,31696.194513015125,0.0
356,0,0,0.0,4038,31066.845453922135,0.0
357,0,0,0.0,3676,30454.457353702895,0.0
358,0,0,0.122682,3348,29858.125634125314,0.0
359,0,0,0.120779545454545,3066,29205.62135225471,0.0
360,0,0,0.11998813043478301,2846,28574.267522987477,0.0
361,0,0,0.131506615384615,2690,27966.112507644786,0.0
362,0,0,0.141364263157895,2580,27383.674955883238,0.0
363,0,0,0.139557,2547,26830.177069368776,0.0
364,0,0,0.0,2611,26309.777035316445,0.0
365,0,0,0.0,2205,25825.732791961585,0.0
366,0,0,0.0,1803,25388.859486635527,0.0
367,0,0,0.0,1464,25009.387730421808,0.0
368,0,0,0.0,1238,24696.931425333725,0.0
369,0,0,0.0,1194,24455.452031920602,0.0
370,0,0,0.0,1346,24203.249008639523,0.0
371,0,0,0.0,1640,23883.433903846504,0.0
372,0,0,0.0,2017,23576.430392024926,0.0
373,0,0,0.0,2439,23306.146414988565,0.0
374,0,0,0.0,2886,23056.51541224229,0.0
375,0,0,0.0,3169,22747.049360293946,0.0
376,0,0,0.0,3153,22452.912450357333,0.0
377,0,0,0.0,3159,22198.905318223657,0.0
378,0,0,0.0,3244,21988.15623744035,0.0
379,0,0,0.0,3401,21812.256608434618,0.0
380,0,0,0.0,3620,21508.31032821515,0.0
381,0,0,0.0,3892,21259.71353699976,0.0
382,0,0,0.0,4206,21078.78105892117,0.0
383,0,0,0.0,4553,20918.17370328764,0.0
384,0,0,0.0,4926,20818.316985230875,0.0
385,0,0,0.0,5168,20780.112070320673,0.0
386,0,0,0.0,5082,20797.610612134158,0.0
387,0,0,0.0,4821,20884.983457660244,0.0
388,0,0,0.0,4594,21040.41917903515,0.0
389,0,0,0.0,4375,21256.301928956327,0.0
390,0,0,0.0,4164,21448.98644837128,0.0
391,0,0,0.0,3896,21675.362123214538,0.0
392,0,0,0.0,3678,21763.830456254203,0.0
393,0,0,0.0,3468,21390.42344495675,0.0
394,0,0,0.0,3283,21061.678189516886,0.0
395,0,0,0.0,3090,20773.167969583894,0.0
396,0,0,0.0,2969,20541.055072635878,0.0
397,0,0,0.0,2869,20369.779008792797,0.0
398,0,0,0.0,2784,20207.86335132492,0.0
399,0,0,0.0,2787,20071.147952269384,0.0
400,0,0,0.0,2547,20012.307630207284,0.0
401,0,0,0.0,2287,20037.27331811813,0.0
402,0,0,0.0,2079,20031.084756693217,0.0
403,0,0,0.0,1874,20085.837691655077,0.0
404,0,0,0.0,1702,20164.60141810453,0.0
405,0,0,0.0,1377,20303.427733963046,0.0
406,0,0,0.0,1125,20426.49719514733,0.0
407,0,0,0.0,1065,20572.52613348555,0.0
408,0,0,0.0,1226,20764.587921498376,0.0
409,0,0,0.0,1472,20993.68615475002,0.0
410,0,0,0.0,1221,21280.98882678152,0.0
411,0,0,0.80784,987,21635.916917170052,0.0
412,0,0,0.0,560,22013.92135946147,0.0
413,0,0,0.0,178,22483.782010625993,0.0
414,0,0,0.0,500,23054.754261051854,0.0
415,0,0,0.794074,362,23689.804314453242,0.0
416,0,0,0.794479,218,24421.424137241967,0.0
417,0,0,0.796504,180,25235.164915759833,0.0
418,0,0,0.0,561,26097.952031397293,0.0
419,0,0,0.0,1048,26987.292127001583,0.0
420,0,0,0.0,1543,27893.890314868466,0.0
421,0,0,0.0,2040,28813.335077188265,0.0
422,0,0,0.0,2539,29743.086266625513,0.0
423,0,0,0.0,3038,30667.034189661957,0.0
424,0,0,0.0,3537,31578.951096978664,0.0
425,0,0,0.0,4037,32499.736936495625,0.0
426,0,0,0.0,4536,33428.515721602875,0.0
427,0,0,0.0,5036,34364.55200349365,0.0
428,0,0,0.0,5536,35307.216922712345,0.0
429,0,0,0.0,6035,36255.96554981931,0.0
430,0,0,0.0,6535,37210.32091468908,0.0
431,0,0,0.0,7035,38169.862236431116,0.0
432,0,0,0.0,7535,39134.215930640574,0.0
433,0,0,0.0,8035,40103.04853829569,0.0
434,0,0,0.0,8535,41076.06103810964,0.0
435,0,0,0.0,9034,42052.98418944335,0.0
436,0,0,0.0,9534,43033.57466530469,0.0
437,0,0,0.0,10034,44017.61180567826,0.0
438,0,0,0.0,10534,45004.894867477575,0.0
439,0,0,0.0,11034,45995.24067839637,0.0
440,0,0,0.0,11534,46988.48162344817,0.0
441,0,0,0.0,12032,47984.46390836462,0.0
442,0,0,0.0,12528,48983.04605531763,0.0
443,0,0,0.0,13024,49984.09759493198,0.0
444,0,0,0.0,13520,50987.49792508787,0.0
445,0,0,0.0,14017,51993.13531212868,0.0
446,0,0,0.0,14500,53000.90601415825,0.0
447,0,0,0.0,14947,54010.713509389185,0.0
448,0,0,0.0,15397,55022.46781517517,0.0
449,0,0,0.0,15850,56036.08488555556,0.0
450,0,0,0.0,16305,57051.48607695852,0.0
451,0,0,0.0,16764,58068.59767322607,0.0
452,0,0,0.0,17224,59087.35046239336,0.0
453,0,0,0.0,17687,60107.679358725225,0.0
454,0,0,0.0,18152,61129.523064416186,0.0
455,0,0,0.0,18618,62152.82376612692,0.0
456,0,0,0.0,19086,63177.52686218221,0.0
457,0,0,0.0,19556,64203.58071681156,0.0
458,0,0,0.0,20027,65230.93643828916,0.0
459,0,0,0.0,20500,66259.54767823793,0.0
460,0,0,0.0,20974,67289.37044971193,0.0
461,0,0,0.0,21449,68320.36296197338,0.0
462,0,0,0.0,21925,69352.48547014022,0.0
463,0,0,0.0,22402,70385.70013810435,0.0
464,0,0,0.0,22881,71419.9709133164,0.0
465,0,0,0.0,23360,72455.2634121994,0.0
466,0,0,0.0,23840,73491.54481510229,0.0
467,0,0,0.0,24320,74528.78376983044,0.0
468,0,0,0.0,24802,75566.95030290123,0.0
469,0,0,0.0,25284,76606.01573777087,0.0
470,0,0,0.0,25767,77645.95261936208,0.0
471,0,0,0.0,26251,78686.73464429783,0.0
472,0,0,0.0,26735,79728.33659630973,0.0
473,0,0,0.0,27220,80770.73428634927,0.0
474,0,0,0.0,27705,81813.90449697818,0.0
475,0,0,0.0,28191,82857.82493065998,0.0
476,0,0,0.0,28677,83902.47416161344,0.0
477,0,0,0.0,29164,84947.83159092342,0.0
478,0,0,0.0,29651,85993.87740463536,0.0
479,0,0,0.0,30139,87040.59253458647,0.0
480,0,0,0.0,30627,88087.95862175118,0.0
481,0,0,0.0,31115,89131.53321509938,0.0
482,0,0,0.0,31604,90172.70782703267,0.0
483,0,0,0.0,32093,91210.01729822926,0.0
484,0,0,0.0,32582,92245.94549009149,0.0
485,0,0,0.0,33072,93279.85828796611,0.0
486,0,0,0.0,33562,94311.35840901054,0.0
487,0,0,0.0,34052,95343.84390939202,0.0
488,0,0,0.0,34543,96377.28644278969,0.0
489,0,0,0.0,35034,97411.65873095935,0.0
490,0,0,0.0,35525,98446.93451429212,0.0
491,0,0,0.0,36016,99483.08850506599,0.0
492,0,0,0.0,36508,100520.09634322303,0.0
493,0,0,0.0,37000,101557.93455451708,0.0
494,0,0,0.0,37492,102564.39073704355,0.0
495,0,0,0.0,37984,103571.95019197045,0.0
496,0,0,0.0,38477,104580.60213771572,0.0
497,0,0,0.0,38969,105590.3234851003,0.0
498,0,0,0.0,39462,106601.09182450356,0.0
499,0,0,0.0,39955,107612.88539839929,0.0
500,0,0,0.0,40448,108625.68307531624,0.0
501,0,0,0.0,21619,60783.14264033403,0.0
502,0,0,0.0,21378,60361.22554964416,0.0
503,0,0,0.0,21125,59956.687332467955,0.0
504,0,0,0.0,20882,59569.91171630766,0.0
505,0,0,0.0,20647,59194.45630316202,0.0
506,0,0,0.0,20422,58801.08547017461,0.0
507,0,0,0.0,20207,58426.14234525327,0.0
508,0,0,0.0,20002,58069.975543601395,0.0
509,0,0,0.0,19807,57730.94280028612,0.0
510,0,0,0.0,19624,57386.0629599783,0.0
511,0,0,0.0,19451,57054.359731845245,0.0
512,0,0,0.0,19290,56742.30116571708,0.0
513,0,0,0.0,19141,56450.193101897115,0.0
514,0,0,0.0,19004,56178.32246006524,0.0
515,0,0,0.0,18854,55926.955634094156,0.0
516,0,0,0.0,18616,55696.33696903139,0.0
517,0,0,0.0,18388,55486.68734068501,0.0
518,0,0,0.0,18171,55298.20285761291,0.0
519,0,0,0.0,17966,55130.1956402408,0.0
520,0,0,0.0,17772,54969.392097887656,0.0
521,0,0,0.0,17590,54830.163700203215,0.0
522,0,0,0.0,17421,54712.62251033465,0.0
523,0,0,0.0,17264,54603.43700293666,0.0
524,0,0,0.0,17121,54505.807682981365,0.0
525,0,0,0.0,16991,54430.0643616785,0.0
526,0,0,0.0,16875,54376.237849735,0.0
527,0,0,0.0,16773,54344.329151410624,0.0
528,0,0,0.0,16685,54334.30961351949,0.0
529,0,0,0.0,16612,54346.12128989216,0.0
530,0,0,0.0,16554,54379.67751484986,0.0
531,0,0,0.0,16511,54432.90696013525,0.0
532,0,0,0.0,16483,54498.203946224836,0.0
533,0,0,0.0,16470,54584.8466592167,0.0
534,0,0,0.0,16472,54692.662079996175,0.0
535,0,0,0.0,16489,54821.4536511097,0.0
536,0,0,0.0,16521,54971.002647261754,0.0
537,0,0,0.0,16569,55141.069642482915,0.0
538,0,0,0.0,16631,55329.29298842668,0.0
539,0,0,0.0,16708,55503.138868933645,0.0
540,0,0,0.0,16800,55673.656090714736,0.0
541,0,0,0.0,16906,55851.742530766394,0.0
542,0,0,0.0,17026,56049.743751175745,0.0
543,0,0,0.0,17160,56267.39080979416,0.0
544,0,0,0.0,17307,56504.400346242925,0.0
545,0,0,0.0,17467,56760.476080996115,0.0
546,0,0,0.0,17639,57035.310303663064,0.0
547,0,0,0.0,17824,57318.753795128076,0.0
548,0,0,0.0,18021,57607.321849234104,0.0
549,0,0,0.0,18229,57900.77555525634,0.0
550,0,0,0.0,18449,58161.76939043479,0.0
551,0,0,0.0,18679,58363.95347240887,0.0
552,0,0,0.0,18920,58360.985632085445,0.0
553,0,0,0.0,19171,58165.02589989546,0.0
554,0,0,0.0,19432,57892.22129333526,0.0
555,0,0,0.0,19701,57421.91485072313,0.0
556,0,0,0.0,19980,56845.38597064816,0.0
557,0,0,0.0,20267,56189.8712579955,0.0
558,0,0,0.0,20563,55546.32663654557,0.0
559,0,0,0.0,20296,54915.148716407886,0.0
560,0,0,0.0,19885,54271.55853029916,0.0
561,0,0,0.0,19479,53620.78413948933,0.0
562,0,0,0.0,19077,52936.335395247756,0.0
563,0,0,0.0,18679,52264.35738618954,0.0
564,0,0,0.0,18287,51605.32040306885,0.0
565,0,0,0.0,17900,50959.105943346935,0.0
566,0,0,0.0,17519,50326.90313076327,0.0
567,0,0,0.0,17143,49709.27562238617,0.0
568,0,0,0.0,16775,49106.80898392045,0.0
569,0,0,0.0,16413,48520.1106084881,0.0
570,0,0,0.0,16059,47892.56049580664,0.0
571,0,0,0.0,15712,47258.83916942719,0.0
572,0,0,0.0,15375,46641.54440068689,0.0
573,0,0,0.0,15046,46041.36541616621,0.0
574,0,0,0.0,14712,45459.009903803926,0.0
575,0,0,0.0,14368,44895.20202637412,0.0
576,0,0,0.0,14034,44350.67996708289,0.0
577,0,0,0.0,13710,43826.19297052633,0.0
578,0,0,0.0,13398,43322.49784839711,0.0
579,0,0,0.0,13096,42828.7814542621,0.0
580,0,0,0.0,12807,42354.61558114053,0.0
581,0,0,0.0,12532,41903.526533557735,0.0
582,0,0,0.0,12270,41469.87890182233,0.0
583,0,0,0.0,12024,41029.76144728479,0.0
584,0,0,0.0,11794,40574.4299016298,0.0
585,0,0,0.0,11580,40142.1584066044,0.0
586,0,0,0.0,11385,39733.57179946924,0.0
587,0,0,0.0,11209,39349.26545424598,0.0
588,0,0,0.0,11052,38922.87371773315,0.0
589,0,0,0.0,10916,38508.815229460975,0.0
590,0,0,0.0,10802,38106.09534005776,0.0
591,0,0,0.0,10696,37677.13534393164,0.0
592,0,0,0.0,10276,37260.85702098291,0.0
593,0,0,0.0,9787,36802.29860706541,0.0
594,0,0,0.0,9300,36318.941393659356,0.0
595,0,0,0.0,8814,35856.78350204695,0.0
596,0,0,0.0,8330,35416.42206263122,0.0
597,0,0,0.0,7848,34998.270569744775,0.0
598,0,0,0.0,7369,34602.982585112426,0.0
599,0,0,0.0,6892,34231.50551173744,0.0
600,0,0,0.0,6419,33884.61517367765,0.0
601,0,0,0.0,5950,33480.05238725464,0.0
602,0,0,0.0,5487,32845.23029226775,0.0
603,0,0,0.0,5030,32216.701392162417,0.0
604,0,0,0.0,4583,31588.828291264963,0.0
605,0,0,0.8348620000000001,4148,30967.63911056909,0.0
606,0,17,0.8348620000000001,3730,30364.579783931098,0.0
607,0,17,0.119751,3333,29760.461207698747,0.0
608,0,21,0.145755636363636,2969,29153.54407949582,0.0
609,1,21,0.15555696,2647,28508.86069172146,0.0
610,1,18,0.296758347826087,2389,27859.314571666586,0.0
611,0,18,0.393860809523809,2209,27231.595165869676,0.0
612,0,0,0.39356979999999997,2089,26627.91214643832,0.0
613,0,0,0.334704111111111,2048,26051.080949243897,0.0
614,0,0,0.5792510000000001,2126,25504.963119392254,0.0
615,0,0,0.5792510000000001,1981,24995.35343884824,0.0
616,0,0,0.0,1522,24529.98145489741,0.0
617,0,0,0.0,1099,24123.568540091743,0.0
618,0,0,0.0,774,23795.42075696663,0.0
619,0,0,0.0,700,23553.276286258013,0.0
620,0,0,0.0,933,23384.099416869394,0.0
621,0,0,0.0,1323,23136.849795095495,0.0
622,0,0,0.0,1769,22833.57744479699,0.0
623,0,0,0.0,2238,22564.197442329078,0.0
624,0,0,0.0,2543,22313.65229697226,0.0
625,0,0,0.0,2706,21994.814443774845,0.0
626,0,0,0.0,2654,21684.96062850588,0.0
627,0,0,0.0,2662,21414.543249593604,0.0
628,0,0,0.0,2762,21187.59329257677,0.0
629,0,0,0.0,2944,20901.887680283595,0.0
630,0,0,0.0,3195,20571.553655812175,0.0
631,0,0,0.0,3500,20306.35365691486,0.0
632,0,0,0.0,3846,20113.903974283792,0.0
633,0,0,0.0,4223,19953.32973452693,0.0
634,0,0,0.0,4623,19848.193330028113,0.0
635,0,0,0.0,4671,19811.712088564876,0.0
636,0,0,0.0,4633,19832.325227101916,0.0
637,0,0,0.0,4390,19927.5845152719,0.0
638,0,0,0.0,4146,20095.133036786072,0.0
639,0,0,0.0,3920,20331.82092478434,0.0
640,0,0,0.0,3729,20560.906879381375,0.0
641,0,0,0.0,3469,20797.472711385264,0.0
642,0,0,0.0,3221,20981.318992108885,0.0
643,0,0,0.0,3017,20590.94225729757,0.0
644,0,0,0.0,2822,20245.59742047068,0.0
645,0,0,0.0,2620,19936.70310807887,0.0
646,0,0,0.0,2477,19682.980183334323,0.0
647,0,0,0.0,2390,19491.32769471656,0.0
648,0,0,0.0,2286,19305.51265681072,0.0
649,0,0,0.0,2289,19144.409129980664,0.0
650,0,0,0.0,2154,19065.672266334175,0.0
651,0,0,0.0,1851,19077.1306800394,0.0
652,0,0,0.0,1634,19059.647619436157,0.0
653,0,0,0.0,1405,19105.789618703966,0.0
654,0,0,0.0,1289,19222.02672151654,0.0
655,0,0,0.0,1002,19383.849242334054,0.0
656,0,47,0.934348,676,19572.933548199515,0.0
657,0,47,0.934348,571,19784.62618588343,0.0
658,0,0,0.0,834,19981.311356466224,0.0
659,0,0,0.0,1011,20214.23694309445,0.0
660,0,0,0.0,875,20507.691596933902,0.0
661,0,28,0.80784,530,20867.043987541347,0.0
662,0,28,0.80784,322,21246.742896737545,0.0
663,0,28,0.797115,197,21696.95606526304,0.0
664,0,28,0.7722402857142858,122,22306.24878056208,0.0
665,0,32,0.7714324444444449,197,22999.47315931499,0.0
666,0,48,0.801445,11,23767.250194171975,0.12398172941733421
667,0,48,0.8116918000000001,244,24648.175435865694,0.0
668,0,0,0.821817,623,25557.328274106316,0.0
669,0,0,0.0,1082,26479.811019897843,0.0
670,0,0,0.0,1566,27412.465565634797,0.0
671,0,0,0.0,2058,28353.559717123313,0.0
672,0,0,0.0,2553,29278.076546813587,0.0
673,0,0,0.0,3050,30197.032262436336,0.0
674,0,0,0.0,3547,31124.297290773968,0.0
675,0,0,0.0,4046,32059.11074682078,0.0
676,0,0,0.0,4544,33000.81578139838,0.0
677,0,0,0.0,5043,33948.83899753578,0.0
678,0,0,0.0,5532,34902.675881562,0.0
679,0,0,0.0,6024,35861.87987394069,0.0
680,0,0,0.0,6517,36826.053813823775,0.0
681,0,0,0.0,7011,37794.84303424242,0.0
682,0,0,0.0,7505,38767.9296679921,0.0
683,0,0,0.0,8001,39745.02788014583,0.0
684,0,0,0.0,8497,40725.879833338535,0.0
685,0,0,0.0,8993,41710.25224677167,0.0
686,0,0,0.0,9490,42697.933444844355,0.0
687,0,0,0.0,9987,43688.730814722265,0.0
688,0,0,0.0,10484,44682.46860857304,0.0
689,0,0,0.0,10982,45678.98603821493,0.0
690,0,0,0.0,11479,46678.13561905405,0.0
691,0,0,0.0,11977,47679.78172733079,0.0
692,0,0,0.0,12475,48683.79934042263,0.0
693,0,0,0.0,12939,49690.07293462195,0.0
694,0,0,0.0,13382,50698.49551866838,0.0
695,0,0,0.0,13829,51708.96778453505,0.0
696,0,0,0.0,14279,52721.3973596725,0.0
697,0,0,0.0,14732,53735.69814719582,0.0
698,0,0,0.0,15189,54751.7897424323,0.0
699,0,0,0.0,15648,55769.596915886796,0.0
700,0,0,0.0,16109,56789.04915407774,0.0
701,0,0,0.0,16573,57810.08025088458,0.0
702,0,0,0.0,17039,58832.627943062325,0.0
703,0,0,0.0,17506,59856.63358444511,0.0
704,0,0,0.0,17976,60882.04185410219,0.0
705,0,0,0.0,18447,61908.80049434485,0.0
706,0,0,0.0,18919,62936.86007502638,0.0
707,0,0,0.0,19393,63966.17378104586,0.0
708,0,0,0.0,19868,64996.69722036737,0.0
709,0,0,0.0,20344,66028.38825021258,0.0
710,0,0,0.0,20822,67061.20681938238,0.0
711,0,0,0.0,21300,68095.1148249214,0.0
712,0,0,0.0,21780,69130.07598155989,0.0
713,0,0,0.0,22260,70166.05570256173,0.0
714,0,0,0.0,22741,71203.02099077251,0.0
715,0,0,0.0,23223,72240.9403388074,0.0
716,0,0,0.0,23706,73279.7836374436,0.0
717,0,0,0.0,24189,74319.52209139182,0.0
718,0,0,0.0,24673,75360.12814171676,0.0
719,0,0,0.0,25158,76401.57539425988,0.0
720,0,0,0.0,25643,77443.83855349006,0.0
721,0,0,0.0,26129,78486.89336127251,0.0
722,0,0,0.0,26616,79530.71654010053,0.0
723,0,0,0.0,27102,80575.28574038635,0.0
724,0,0,0.0,27590,81620.57949144726,0.0
725,0,0,0.0,28078,82666.57715586458,0.0
726,0,0,0.0,28566,83713.2588869237,0.0
727,0,0,0.0,29054,84757.92181891523,0.0
728,0,0,0.0,29543,85798.04780590515,0.0
729,0,0,0.0,30033,86835.45353760294,0.0
730,0,0,0.0,30522,87870.05709679006,0.0
731,0,0,0.0,31012,88902.4151526965,0.0
732,0,0,0.0,31503,89932.39398711319,0.0
733,0,0,0.0,31993,90963.42942236431,0.0
734,0,0,0.0,32484,91995.48980721096,0.0
735,0,0,0.0,32976,93028.54473288424,0.0
736,0,0,0.0,33467,94062.56497316866,0.0
737,0,0,0.0,33959,95097.52242788153,0.0
738,0,0,0.0,34451,96133.39006952995,0.0
739,0,0,0.0,34943,97170.1418929422,0.0
740,0,0,0.0,35435,98207.75286768521,0.0
741,0,0,0.0,35928,99246.19889309182,0.0
742,0,0,0.0,36421,100283.007523463,0.0
743,0,0,0.0,36914,101290.54357461756,0.0
744,0,0,0.0,37407,102299.18428905988,0.0
